name,url,delay_ms,width,height,codec,bitrate_kb,status
菲国联 钢铁战舰-哨兵,https://live.ottiptv.cc/bilibili/1943673793,860,,,,0,失败
卡酷少儿,http://192.151.150.154/live/btvkk.m3u8,316,,,,0,有效
珍珠港-电影,https://live.ottiptv.cc/yy/1354936234,967,,,,0,有效
河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=c6pNdJ&tk=FgM0vQMejxvG,145,,,,0,有效
明珠台,https://migu.188766.xyz/?migutoken=7587aa81b1dcc4ed3adff2166ecdaf82&id=pearl_twn&type=dy,4001,,,,0,失败
成龙-电影,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342386,286,,,,0,有效
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/f9656a0b2386464d972a0871a16d2fed/8a25d45c2f98451da8927c088f189446.m3u8,1485,,,,0,有效
CCTV4中文国际,http://173.208.212.130:8181/1080p/cctv4.m3u8,104,,,,0,有效
卡酷少儿,http://198.204.228.26/live/btvkk.m3u8,105,,,,0,有效
都市剧场,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8,4000,,,,0,失败
萱草丶daylily,https://live.ottiptv.cc/douyu/9685770,1641,,,,0,有效
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8,217,,,,0,有效
高分经典动作片,https://live.ottiptv.cc/yy/1382749944,940,,,,0,有效
感情受阻扣1，职场问题扣2。专业角度沟通,https://live.ottiptv.cc/bilibili/30410387,839,,,,0,失败
都市剧场,http://1.82.144.44:4022/rtp/239.111.205.2:5140,4001,,,,0,失败
专场ing,https://live.ottiptv.cc/bilibili/21452170,556,,,,0,失败
明珠台,https://hk.188766.xyz/?migutoken=e61d53f1ca3c68507269c19bbeab5b7f&id=hk_mzt&type=dy,4000,,,,0,失败
新昌新闻综合,https://stream1.freetv.fun/xin-chang-xin-wen-zong-he-6.ctv,4000,,,,0,失败
河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=yx4PAX&tk=FgM0vQMejxvG,145,,,,0,有效
倓张TanZ,https://live.ottiptv.cc/douyu/9687221,1571,,,,0,有效
卡酷少儿,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=7851974109718180595&livemode=1&stbId=yu&mode=1&$8M,162,,,,0,失败
湖南国际,http://192.151.150.154/live/hngj.m3u8,317,,,,0,有效
凤凰中文,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw,170,,,,0,有效
CCTV4中文国际,http://112.30.73.119:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0,329,,,,0,有效
我的父亲我的兵,https://live.ottiptv.cc/yy/1353413714,4001,,,,0,失败
河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=DWA2wY&tk=FgM0vQMejxvG,145,,,,0,有效
都市剧场,http://60.189.43.82:9999/rtp/233.50.201.190:5140,4001,,,,0,失败
致敬星爷致敬经典,https://live.ottiptv.cc/yy/1354889048,1555,,,,0,有效
打开画布已是胜利,https://live.ottiptv.cc/bilibili/2489215,537,,,,0,失败
情感测试小分队,https://live.ottiptv.cc/douyu/9697688,1701,,,,0,有效
新昌新闻综合,https://stream1.freetv.fun/xin-chang-xin-wen-zong-he-5.ctv,4000,,,,0,失败
凤凰中文,http://cdn.163.dedyn.io/live/fhzw/stream.m3u8,436,,,,0,失败
卫子夫,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1382735569,247,,,,0,失败
孟庭苇-雾里看花,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8,63,,,,0,有效
新昌新闻综合,https://stream1.freetv.fun/xin-chang-xin-wen-zong-he-4.m3u8,4001,,,,0,失败
湖南国际,"http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0zYTExOGIwNDMyM2Y3Y2EyYjAyZDFjOTE3Yjc4YmU1YSZ1aWQ9JnV1aWQ9OGE4MjU5MWIyOWJkZGMzYWJiNDIxMzFjMmRhNTlkYjMtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwODkzNA,,/HNGJMPP360.m3u8",1310,,,,0,失败
陕西卫视,http://119.91.7.169:2026/difangtai/陕西.php?id=sxws,4001,,,,0,失败
鲁过一世,https://live.ottiptv.cc/douyu/9716515,1792,,,,0,有效
画点练习,https://live.ottiptv.cc/bilibili/1941163846,520,,,,0,失败
湖南公共,"http://223.159.9.168:8099/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0,0.47,1920x1080",4001,,,,0,失败
CCTV4中文国际,http://45.192.97.170:8880/play/4.m3u8,1979,,,,0,失败
新昌新闻综合,https://t.freetv.fun/live/xin-chang-xin-wen-zong-he.m3u8,4001,,,,0,失败
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed,290,,,,0,有效
农林卫视,http://119.91.7.169:2026/difangtai/陕西.php?id=nlws,4001,,,,0,失败
凤凰中文,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzw,192,,,,0,失败
金玉满堂：精彩港剧,https://live.ottiptv.cc/yy/1382736881,1364,,,,0,有效
卓依婷-潇洒走一回,http://txysong.mysoto.cc/songs/60049469.mkv,54,,,,0,失败
CCTV4中文国际,http://45.192.97.170:8880/play/18.m3u8,865,,,,0,失败
繁花,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=21059580,239,,,,0,失败
河北卫视,http://223.247.25.219:1234/962042070,1265,,,,0,失败
河北卫视,http://117.63.79.182:1234/962042070,197,,,,0,失败
大帅比陈雅楠,https://live.ottiptv.cc/douyu/9718700,1639,,,,0,有效
优漫卡通,http://mg.cttv.vip/626064703$LR•IPV4•29『线路1』,233,,,,0,失败
湖南娱乐,http://218.77.84.102:85/tsfile/live/151/2007_1.m3u8?key=txiptv,441,,,,0,有效
开化新闻综合,https://stream1.freetv.fun/kai-hua-xin-wen-zong-he-1.m3u8,4001,,,,0,失败
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2,129,,,,0,失败
卡酷少儿,http://223.167.230.155:4022/rtp/239.45.0.8:5140,3268,,,,0,失败
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed,246,,,,0,有效
画不完这张,https://live.ottiptv.cc/bilibili/1702139,837,,,,0,失败
陕西新闻资讯,http://119.91.7.169:2026/difangtai/陕西.php?id=sxxwzx,4001,,,,0,失败
YY用户,https://live.ottiptv.cc/yy/1382745103,4000,,,,0,失败
大江大河-高分影视推荐,https://live.ottiptv.cc/yy/1382736806,993,,,,0,有效
成龙-电影,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11342386,236,,,,0,失败
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8,415,,,,0,有效
CCTV4中文国际,http://45.192.97.170:8880/play/19.m3u8,1065,,,,0,失败
这个身材会不会太自然了,https://live.ottiptv.cc/bilibili/22206549,519,,,,0,失败
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php,144,,,,0,有效
开化新闻综合,https://stream1.freetv.fun/kai-hua-xin-wen-zong-he-2.ctv,4001,,,,0,失败
优漫卡通,http://2280.eu.org:1234/626064703$LR•IPV4•29『线路2』,534,,,,0,有效
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed,263,,,,0,有效
无际电影,https://live.ottiptv.cc/douyu/9720498,1589,,,,0,有效
陕西都市青春,http://119.91.7.169:2026/difangtai/陕西.php?id=sxdsqc,4001,,,,0,失败
湖南教育,http://218.77.84.102:85/tsfile/live/156/2011_1.m3u8?key=txiptv,217,,,,0,有效
优漫卡通,http://38.75.136.137:98/gslb/dsdqpub/ymkt.m3u8?auth=testpub$LR•IPV4•29『线路3』,10,,,,0,有效
CCTV4中文国际,http://f.123.rr.kg/163189/cctv4,1015,,,,0,有效
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8,457,,,,0,有效
复健 画画绝区零三御姐,https://live.ottiptv.cc/bilibili/26304579,553,,,,0,失败
凤凰资讯,https://cdn6.163189.xyz/live/fhzx/stream.m3u8,165,,,,0,有效
YY用户,https://live.ottiptv.cc/yy/1382735579,1740,,,,0,有效
CCTV4中文国际,http://120.48.113.49:6006/631780421,896,,,,0,失败
残疾不是残废自力更生做手工不丢人,https://live.ottiptv.cc/bilibili/1819190778,525,,,,0,失败
湖南国际,"http://223.159.9.168:8099/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0,0.47,1920x1080",4001,,,,0,失败
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0,207,,,,0,有效
湖南爱晚,http://218.77.84.102:85/tsfile/live/150/2006_1.m3u8?key=txiptv,213,,,,0,有效
本山快乐营1,https://live.ottiptv.cc/yy/1354936209,1390,,,,0,有效
优漫卡通,http://107.150.60.122/live/ymkt.m3u8$LR•IPV4•29『线路4』,50,,,,0,失败
数据库saber,https://live.ottiptv.cc/douyu/9720506,2220,,,,0,有效
卡酷少儿,http://114.254.38.234:8888/rtp/239.3.1.189:8000,4000,,,,0,失败
柠柠柠萌菌,https://live.ottiptv.cc/douyu/9720895,1765,,,,0,有效
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx,409,,,,0,有效
孟庭苇-一个爱上浪漫的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/DpBYbctgwaRj7bEYzFn%40%40hd.m3u8,61,,,,0,有效
法证先锋,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1354930939,231,,,,0,失败
CCTV4中文国际,http://120.48.113.49:6006/608807419,674,,,,0,失败
陕西银龄,http://119.91.7.169:2026/difangtai/陕西.php?id=sxyl,4002,,,,0,失败
大唐双龙传,https://live.ottiptv.cc/yy/1354930979,1264,,,,0,有效
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg,120,,,,0,失败
优漫卡通,http://192.151.150.154/live/ymkt.m3u8$LR•IPV4•29『线路5』,50,,,,0,失败
看个M啊,https://live.ottiptv.cc/douyu/9720919,2006,,,,0,有效
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8,698,,,,0,有效
CCTV4中文国际,http://120.48.113.49:6006/608807416,694,,,,0,失败
训练师十六,https://live.ottiptv.cc/douyu/9721338,1121,,,,0,有效
卓依婷-小城故事,http://txysong.mysoto.cc/songs/60049515.mkv,55,,,,0,失败
播一会,https://live.ottiptv.cc/bilibili/1844041839,1261,,,,0,失败
陕西秦腔,http://119.91.7.169:2026/difangtai/陕西.php?id=sxqq,4001,,,,0,失败
民兵葛二蛋,http://tv.zimtv.cn/tv/player/api/huya.php?id=11602072,274,,,,0,有效
湖南娱乐,"http://223.159.9.168:8099/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,0.41,1920x1080",4001,,,,0,失败
湖南电影,http://php.jdshipin.com:8880/iptv.php,162,,,,0,有效
河北卫视,http://221.226.51.220:50081/newlive/live/hls/33/live.m3u8,440,,,,0,有效
优漫卡通,http://198.204.228.26/live/ymkt.m3u8$LR•IPV4•29『线路6』,51,,,,0,失败
监控视角 我真得控制你了,https://live.ottiptv.cc/bilibili/1090917,517,,,,0,失败
聊天必备技能,https://live.ottiptv.cc/yy/1354936178,1796,,,,0,有效
凤凰资讯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx,53,,,,0,失败
陕西乐家购物,http://119.91.7.169:2026/difangtai/陕西.php?id=ljgw,4001,,,,0,失败
CCTV4中文国际,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=yu&mode=1&$6M,302,,,,0,失败
哑巴竟然会说话,https://live.ottiptv.cc/yy/1354932427,886,,,,0,有效
李连杰-电影,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342390,271,,,,0,有效
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-5.m3u8,4001,,,,0,失败
陕西体育休闲,http://119.91.7.169:2026/difangtai/陕西.php?id=sxtyxx,4001,,,,0,失败
河北卫视,http://116.52.173.236:1234/962042070,754,,,,0,失败
内蒙古文化频道,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8,1029,,,,0,失败
马小跳在这儿,https://live.ottiptv.cc/douyu/9722147,1496,,,,0,有效
从一九九九年申报全国民间医药研究学术专家,https://live.ottiptv.cc/bilibili/1787897856,815,,,,0,失败
大铸剑师传奇,https://live.ottiptv.cc/yy/1354932371,1108,,,,0,有效
优漫卡通,http://2280.eu.org:1234/626064703,492,,,,0,失败
杰克大魔王V,https://live.ottiptv.cc/douyu/9729740,1157,,,,0,有效
湖南电影,http://218.77.84.102:85/tsfile/live/149/2005_1.m3u8?key=txiptv,914,,,,0,有效
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-2.m3u8,4001,,,,0,失败
陕西移动,http://119.91.7.169:2026/difangtai/陕西.php?id=sxyd,4002,,,,0,失败
彰武综合频道,http://216.75.129.13:5236/ytds.php?l=0&type=play&id=lnfxzw1,4001,,,,0,失败
优漫卡通,http://38.75.136.137:98/gslb/dsdqpub/ymkt.m3u8?auth=testpub,118,,,,0,有效
河北卫视,http://113.57.140.161:10081/newlive/live/hls/33/live.m3u8,433,,,,0,有效
CCTV4中文国际,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=ce40011999fc355a79c9a11429fcf3,1219,,,,0,失败
内蒙古蒙语,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8,3067,,,,0,失败
CCTV4中文国际,http://111.8.242.127:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,444,,,,0,有效
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8,1162,,,,0,失败
红魔乡新典win7版,https://live.ottiptv.cc/bilibili/22431055,1089,,,,0,失败
大台风,https://live.ottiptv.cc/yy/1382735583,954,,,,0,有效
传统国学在线摆摊解答,https://live.ottiptv.cc/bilibili/1726012075,546,,,,0,失败
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-1.m3u8,4000,,,,0,失败
湖南电视剧,http://218.77.84.102:85/tsfile/live/148/2004_1.m3u8?key=txiptv,213,,,,0,有效
优漫卡通,http://107.150.60.122/live/ymkt.m3u8,104,,,,0,有效
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8,32,,,,0,失败
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd,4001,,,,0,失败
内蒙古少儿频道,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8,1042,,,,0,失败
法证先锋,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1354930965,213,,,,0,失败
CCTV4中文国际,http://218.206.193.218:8888/hls/4/index.m3u8,511,,,,0,有效
孟庭苇-真的还是假的,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/vhJvCIZiDOz7f6VTCON%40%40hd.m3u8,61,,,,0,有效
国外黑色喜剧：冷幽默小剧场,https://live.ottiptv.cc/yy/1382745175,1086,,,,0,有效
田浅浅w,https://live.ottiptv.cc/douyu/9747144,1570,,,,0,有效
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8,857,,,,0,失败
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-3.m3u8,4001,,,,0,失败
湖南电视剧,"http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0yODUxNGViMDMzMTQxNjdjYTNiMzYxNjlmNTRmOGYzMSZ1aWQ9JnV1aWQ9ZTRkODgyNGE1YzQ4ZjVkOGQ4MjRmMWRjYzdlOGRlMWUtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwMTU5Nw,,/HNDSJMPP360.m3u8",193,,,,0,失败
《铳火》今年完结~且画且珍惜~,https://live.ottiptv.cc/bilibili/4377933,832,,,,0,失败
凤凰香港,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk,129,,,,0,有效
优漫卡通,http://192.151.150.154/live/ymkt.m3u8,317,,,,0,有效
少年四大名捕,https://live.ottiptv.cc/yy/1354936203,1144,,,,0,有效
卓依婷-新恋情,http://txysong.mysoto.cc/songs/60050865.mkv,54,,,,0,失败
CCTV4中文国际,http://222.134.19.49:8090/631780421,733,,,,0,失败
民兵葛二蛋,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11602072,246,,,,0,失败
内蒙古农牧频道,http://play1-qk.nmtv.cn/live/1686561299036179.m3u8,448,,,,0,失败
【萌宠甜品屋】弹幕互动开店小游戏,https://live.ottiptv.cc/bilibili/22775734,538,,,,0,失败
TSSS映画,https://live.ottiptv.cc/douyu/9749339,1855,,,,0,有效
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=b67983175e0b4d2157979e1c8e43a343&wsTime=1788473008,369,,,,0,失败
平湖新闻综合,https://t.freetv.fun/live/ping-hu-xin-wen-zong-he-1.m3u8,4000,,,,0,失败
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2,4000,,,,0,失败
优漫卡通,http://198.204.228.26/live/ymkt.m3u8,104,,,,0,有效
李会长街溜子,https://live.ottiptv.cc/douyu/9741805,4000,,,,0,失败
毒液：致命守护者,https://live.ottiptv.cc/yy/1382745095,910,,,,0,有效
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8,390,,,,0,失败
湖南电影,"http://223.159.9.168:8099/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0,0.38,1920x1080",4001,,,,0,失败
李连杰-电影,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11342390,228,,,,0,失败
河南卫视,http://107.150.60.122/live/hawshd.m3u8,168,,,,0,有效
平湖新闻综合,https://t.freetv.fun/live/ping-hu-xin-wen-zong-he-2.m3u8,4001,,,,0,失败
凤凰资讯,https://smart.pendy.dpdns.org/Smart.php?id=phoenixinfo_hd,4001,,,,0,失败
湖南经视,http://218.77.84.102:85/tsfile/live/146/2002_1.m3u8?key=txiptv,217,,,,0,有效
搞笑孟文明,https://live.ottiptv.cc/douyu/9766337,1659,,,,0,有效
一问一解    问诊答疑,https://live.ottiptv.cc/bilibili/1772925907,746,,,,0,失败
优漫卡通,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000010063&livemode=1&stbId=yu&mode=1&$4M,205,,,,0,失败
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8,4001,,,,0,失败
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8,1228,,,,0,失败
CCTV4中文国际,http://txycdn1.video.qq.com/1755787502.m3u8?time=1789005038&cdn=txycdn&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIGQkknsmE-2ghSiPEZBzz5PijkYzcu4GFtUAbFKZzvjyEK2xjtb4kei6yBYY3CbJbv0BcJVMWUjVzmqY1FMU_2sy9ouJYW5dL55_nzGxYPJy0ajs3P-PKFvMHnLGa1IOuRnHXzvpdOFLp1R13Jm72lGdG_VkDJT-xDeXnS3oxt65YFtvkb4olmV7uyfIjNEJYCJooXNhfY2LAyCYDz2_AgGiTfEggLfqIO19EuGuM-aGlLw1GHGxFh0rFjj5oRWPqowM5YGRDMyzLmQDiMkZcgjQE2vCWxAg67R8-hmxzNsAh52lB8zeShGDDPgcziYonVQ5wkA2rgXPvHqTzSJf23_vjf-SLmFeAKoHTXOkoSRxYiQAYMfCMlEnDV0NTPysh_fHibHZJjFezziKH5HkovmCTnwzXBCu_rJA917vpVZGznTiDAi2i299morOan8ic745-Wexpij2sj4KiN_tWhtSVXJsYOdJjxz1VSSvfKUVidcuuv2Hf_A1VhiGJ2ab8d4L0p1AV46d-rR8Xnr4Qt8YehnhZqyQ-Ycm7h0r7PgOz11u&drmtype=0,573,,,,0,有效
平湖新闻综合,https://t.freetv.fun/live/ping-hu-xin-wen-zong-he.m3u8,4000,,,,0,失败
王牌保镖在此,https://live.ottiptv.cc/yy/1382749913,1184,,,,0,有效
呼和浩特新闻综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8,570,,,,0,有效
不要再问了，没有正稿全是色纸,https://live.ottiptv.cc/bilibili/493777,560,,,,0,失败
优漫卡通,http://218.206.193.218:8888/hls/45/index.m3u8,168,,,,0,有效
梓帆说电影,https://live.ottiptv.cc/douyu/9769563,1543,,,,0,有效
包头新闻综合,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8,324,,,,0,有效
精彩动作电影,https://live.ottiptv.cc/yy/1382736823,954,,,,0,有效
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8,4000,,,,0,失败
CCTV5体育,http://2280.eu.org:1234/641886683$LR•IPV4•29『线路1』,720,,,,0,有效
河南卫视,https://www.yangshipin.cn/tv/home?pid=600002525,1173,,,,0,有效
湖南都市,http://218.77.84.102:85/tsfile/live/147/2003_1.m3u8?key=txiptv,214,,,,0,有效
嵊泗综合,http://goo.bkpcp.top/mg/ssxwzh,4000,,,,0,失败
河南卫视,http://204.12.221.218:8181/3m1080p/haws.m3u8,376,,,,0,有效
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•IPV4•29『线路2』,10,,,,0,有效
唠嗑,https://live.ottiptv.cc/bilibili/1880727102,526,,,,0,失败
哈哈炫动,http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub$LR•IPV4•29『线路1』,10,,,,0,有效
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2,126,,,,0,失败
丛林工程师,https://live.ottiptv.cc/douyu/9804149,1837,,,,0,有效
孟庭苇-过冬,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/U9QKnKK2RpKMElnSS07%40%40hd.m3u8,61,,,,0,有效
金玉满堂,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1382736881,234,,,,0,失败
呼伦贝尔新闻综合,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8,293,,,,0,有效
CCTV4中文国际,http://223.167.230.155:4022/rtp/239.45.0.2:5140,3295,,,,0,失败
猫叔说电影,https://live.ottiptv.cc/douyu/9820039,1063,,,,0,有效
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub$LR•IPV4•29『线路3』,10,,,,0,有效
爆笑诡扯记,https://live.ottiptv.cc/yy/1354936249,1196,,,,0,有效
河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pjUzqU&tk=FgM0vQMejxvG,336,,,,0,有效
哈哈炫动,http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub,111,,,,0,有效
画一张就奖励玩战舰世界,https://live.ottiptv.cc/bilibili/1576075,525,,,,0,失败
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2,61,,,,0,失败
卓依婷-谢谢你的爱,http://txysong.mysoto.cc/songs/60050055.mkv,54,,,,0,失败
兴安新闻综合,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8,262,,,,0,有效
湖南电视剧,"http://223.159.9.168:8099/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0,0.54,1920x1080",4001,,,,0,失败
嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-1.m3u8,4000,,,,0,失败
开端,http://tv.zimtv.cn/tv/player/api/huya.php?id=11342397,289,,,,0,有效
渴望,https://live.ottiptv.cc/yy/1354930963,905,,,,0,有效
河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=02w5OC&tk=FgM0vQMejxvG,146,,,,0,有效
CCTV5体育,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路4』,10,,,,0,有效
大米饭影视,https://live.ottiptv.cc/douyu/9824094,1103,,,,0,有效
金鹰纪实,http://kkk.888.3116598.xyz/api.php?n=tttt&id=N5txR0&tk=FgM0vQMejxvG,289,,,,0,有效
阿甘正赚,https://live.ottiptv.cc/bilibili/1792364750,528,,,,0,失败
哈哈炫动,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=yu&mode=1&$4M,282,,,,0,失败
通辽新闻综合,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8,276,,,,0,有效
嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-2.ctv,4002,,,,0,失败
国外高分大片,https://live.ottiptv.cc/yy/1382736867,1036,,,,0,有效
答疑解惑,https://live.ottiptv.cc/bilibili/32655711,530,,,,0,失败
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn,4000,,,,0,失败
CCTV5体育,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$LR•IPV4•29『线路5』,10,,,,0,有效
河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UWFO9S&tk=FgM0vQMejxvG,145,,,,0,有效
金鹰纪实,http://58.57.40.22:9901/tsfile/live/1070_1.m3u8,230,,,,0,有效
赤焰男孩,https://live.ottiptv.cc/douyu/9835644,1641,,,,0,有效
湖南经视,"http://223.159.9.168:8099/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0,0.47,1920x1080",4001,,,,0,失败
兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-1.m3u8,4001,,,,0,失败
锡林郭勒盟一套,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8,238,,,,0,有效
仙剑奇侠传-神仙姐姐驾到,https://live.ottiptv.cc/yy/1382749903,939,,,,0,有效
凤凰香港,https://smart.pendy.dpdns.org/Smart.php?id=hkphoenix_twn,4001,,,,0,失败
凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8,675,,,,0,有效
CCTV5体育,http://38.75.136.137:98/gslb/dsdqca/cctv5hd.m3u8?auth=test20251009$LR•IPV4•29『线路6』,9,,,,0,有效
河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cVhYJx&tk=FgM0vQMejxvG,145,,,,0,有效
金鹰纪实,http://218.77.84.102:85/tsfile/live/152/2008_1.m3u8?key=txiptv,217,,,,0,有效
出门晒太阳三分钟被咬五个包,https://live.ottiptv.cc/bilibili/1939027947,552,,,,0,失败
乡间大路上,https://live.ottiptv.cc/douyu/9850661,1695,,,,0,有效
乌兰察布新闻综合,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8,355,,,,0,有效
兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-3.m3u8,4001,,,,0,失败
嘉佳卡通,http://mg.cttv.vip/614952364$LR•IPV4•29『线路1』,851,,,,0,失败
河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rkmch6&tk=FgM0vQMejxvG,146,,,,0,有效
国产大片电影,https://live.ottiptv.cc/yy/1354926655,1280,,,,0,有效
从此以后再也找不到那心动,https://live.ottiptv.cc/bilibili/1890514867,824,,,,0,失败
CCTV5体育,http://38.75.136.137:98/gslb/dsdqca/jlwshd.m3u8?auth=test20251009$LR•IPV4•29『线路7』,9,,,,0,有效
